instance,snapshot,seed,heuristic,hv2d
j3013_6,4,1,nsga2,0.010000000000000018
j3013_6,4,1,nsga3,0.010000000000000018
j3013_6,4,2,nsga2,0.010000000000000018
j3013_6,4,2,nsga3,0.010000000000000018
j3013_6,4,3,nsga2,0.010000000000000018
j3013_6,4,3,nsga3,0.010000000000000018
j3013_6,4,4,nsga2,0.010000000000000018
j3013_6,4,4,nsga3,0.010000000000000018
j3013_6,4,0,dom,0.9350000000000002
j3013_6,4,1,dom,0.9350000000000002
j3013_6,4,2,dom,0.9350000000000002
j3013_6,4,3,dom,0.9350000000000002
j3013_6,4,4,dom,0.9350000000000002
j3013_6,4,0,wdeg,0.0
j3013_6,4,1,wdeg,0.0
j3013_6,4,2,wdeg,0.0
j3013_6,4,3,wdeg,0.0
j3013_6,4,4,wdeg,0.0
j3013_6,4,0,activity,0.6380000000000001
j3013_6,4,1,activity,0.6380000000000001
j3013_6,4,2,activity,0.6380000000000001
j3013_6,4,3,activity,0.6380000000000001
j3013_6,4,4,activity,0.6380000000000001
j3013_6,4,0,mo_dyn_hd_cacd,0.0
j3013_6,4,1,mo_dyn_hd_cacd,0.0
j3013_6,4,2,mo_dyn_hd_cacd,0.0
j3013_6,4,3,mo_dyn_hd_cacd,0.0
j3013_6,4,4,mo_dyn_hd_cacd,0.0
j3013_6,4,0,nsga2,0.010000000000000018
j3013_6,4,0,nsga3,0.010000000000000018
j3013_6,4,1,nsga2,0.010000000000000018
j3013_6,4,1,nsga3,0.010000000000000018
j3013_6,4,2,nsga2,0.010000000000000018
j3013_6,4,2,nsga3,0.010000000000000018
j3013_6,4,3,nsga2,0.010000000000000018
j3013_6,4,3,nsga3,0.010000000000000018
j3013_6,4,4,nsga2,0.010000000000000018
j3013_6,4,4,nsga3,0.010000000000000018
j3013_7,0,0,dom,1.1183333333333336
j3013_7,0,1,dom,1.1183333333333336
j3013_7,0,2,dom,1.1183333333333336
j3013_7,0,3,dom,1.1183333333333336
j3013_7,0,4,dom,1.1183333333333336
j3013_7,0,0,wdeg,0.0
j3013_7,0,1,wdeg,0.0
j3013_7,0,2,wdeg,0.0
j3013_7,0,3,wdeg,0.0
j3013_7,0,4,wdeg,0.0
j3013_7,0,0,activity,0.8871739130434785
j3013_7,0,1,activity,0.8871739130434785
j3013_7,0,2,activity,0.8871739130434785
j3013_7,0,3,activity,0.8871739130434785
j3013_7,0,4,activity,0.8871739130434785
j3013_7,0,0,mo_dyn_hd_cacd,0.0
j3013_7,0,1,mo_dyn_hd_cacd,0.0
j3013_7,0,2,mo_dyn_hd_cacd,0.0
j3013_7,0,3,mo_dyn_hd_cacd,0.0
j3013_7,0,4,mo_dyn_hd_cacd,0.0
j3013_7,0,0,nsga2,0.010000000000000018
j3013_7,0,0,nsga3,0.010000000000000018
j3013_7,0,1,nsga2,0.010000000000000018
j3013_7,0,1,nsga3,0.010000000000000018
j3013_7,0,2,nsga2,0.010000000000000018
j3013_7,0,2,nsga3,0.010000000000000018
j3013_7,0,3,nsga2,0.010000000000000018
j3013_7,0,3,nsga3,0.010000000000000018
j3013_7,0,4,nsga2,0.010000000000000018
j3013_7,0,4,nsga3,0.010000000000000018
j3013_7,0,0,dom,1.1183333333333336
j3013_7,0,1,dom,1.1183333333333336
j3013_7,0,2,dom,1.1183333333333336
j3013_7,0,3,dom,1.1183333333333336
j3013_7,0,4,dom,1.1183333333333336
j3013_7,0,0,wdeg,0.0
j3013_7,0,1,wdeg,0.0
j3013_7,0,2,wdeg,0.0
j3013_7,0,3,wdeg,0.0
j3013_7,0,4,wdeg,0.0
j3013_7,0,0,activity,0.8871739130434785
j3013_7,0,1,activity,0.8871739130434785
j3013_7,0,2,activity,0.8871739130434785
j3013_7,0,3,activity,0.8871739130434785
j3013_7,0,4,activity,0.8871739130434785
j3013_7,0,0,mo_dyn_hd_cacd,0.0
j3013_7,0,1,mo_dyn_hd_cacd,0.0
j3013_7,0,2,mo_dyn_hd_cacd,0.0
j3013_7,0,3,mo_dyn_hd_cacd,0.0
j3013_7,0,4,mo_dyn_hd_cacd,0.0
j3013_7,0,0,nsga2,0.010000000000000018
j3013_7,0,0,nsga3,0.010000000000000018
j3013_7,0,1,nsga2,0.010000000000000018
j3013_7,0,1,nsga3,0.010000000000000018
j3013_7,0,2,nsga2,0.010000000000000018
j3013_7,0,2,nsga3,0.010000000000000018
j3013_7,0,3,nsga2,0.010000000000000018
j3013_7,0,3,nsga3,0.010000000000000018
j3013_7,0,4,nsga2,0.010000000000000018
j3013_7,0,4,nsga3,0.010000000000000018
j3013_7,1,0,dom,1.040769230769231
j3013_7,1,1,dom,1.040769230769231
j3013_7,1,2,dom,1.040769230769231
j3013_7,1,3,dom,1.040769230769231
j3013_7,1,4,dom,1.040769230769231
j3013_7,1,0,wdeg,0.0
j3013_7,1,1,wdeg,0.0
j3013_7,1,2,wdeg,0.0
j3013_7,1,3,wdeg,0.0
j3013_7,1,4,wdeg,0.0
j3013_7,1,0,activity,1.0186956521739132
j3013_7,1,1,activity,1.0186956521739132
j3013_7,1,2,activity,1.0186956521739132
j3013_7,1,3,activity,1.0186956521739132
j3013_7,1,4,activity,1.0186956521739132
j3013_7,1,0,mo_dyn_hd_cacd,0.0
j3013_7,1,1,mo_dyn_hd_cacd,0.0
j3013_7,1,2,mo_dyn_hd_cacd,0.0
j3013_7,1,3,mo_dyn_hd_cacd,0.0
j3013_7,1,4,mo_dyn_hd_cacd,0.0
j3013_7,1,0,nsga2,0.010000000000000018
j3013_7,1,0,nsga3,0.010000000000000018
j3013_7,1,1,nsga2,0.010000000000000018
j3013_7,1,1,nsga3,0.010000000000000018
j3013_7,1,2,nsga2,0.010000000000000018
j3013_7,1,2,nsga3,0.010000000000000018
j3013_7,1,3,nsga2,0.010000000000000018
j3013_7,1,3,nsga3,0.010000000000000018
j3013_7,1,4,nsga2,0.010000000000000018
j3013_7,1,4,nsga3,0.010000000000000018
j3013_7,1,0,dom,1.040769230769231
j3013_7,1,1,dom,1.040769230769231
j3013_7,1,2,dom,1.040769230769231
j3013_7,1,3,dom,1.040769230769231
j3013_7,1,4,dom,1.040769230769231
j3013_7,1,0,wdeg,0.0
j3013_7,1,1,wdeg,0.0
j3013_7,1,2,wdeg,0.0
j3013_7,1,3,wdeg,0.0
j3013_7,1,4,wdeg,0.0
j3013_7,1,0,activity,1.0186956521739132
j3013_7,1,1,activity,1.0186956521739132
j3013_7,1,2,activity,1.0186956521739132
j3013_7,1,3,activity,1.0186956521739132
j3013_7,1,4,activity,1.0186956521739132
j3013_7,1,0,mo_dyn_hd_cacd,0.0
j3013_7,1,1,mo_dyn_hd_cacd,0.0
j3013_7,1,2,mo_dyn_hd_cacd,0.0
j3013_7,1,3,mo_dyn_hd_cacd,0.0
j3013_7,1,4,mo_dyn_hd_cacd,0.0
j3013_7,1,0,nsga2,0.010000000000000018
j3013_7,1,0,nsga3,0.010000000000000018
j3013_7,1,1,nsga2,0.010000000000000018
j3013_7,1,1,nsga3,0.010000000000000018
j3013_7,1,2,nsga2,0.010000000000000018
j3013_7,1,2,nsga3,0.010000000000000018
j3013_7,1,3,nsga2,0.010000000000000018
j3013_7,1,3,nsga3,0.010000000000000018
j3013_7,1,4,nsga2,0.010000000000000018
j3013_7,1,4,nsga3,0.010000000000000018
j3013_7,2,0,dom,1.040769230769231
j3013_7,2,1,dom,1.040769230769231
j3013_7,2,2,dom,1.040769230769231
j3013_7,2,3,dom,1.040769230769231
j3013_7,2,4,dom,1.040769230769231
j3013_7,2,0,wdeg,0.0
j3013_7,2,1,wdeg,0.0
j3013_7,2,2,wdeg,0.0
j3013_7,2,3,wdeg,0.0
j3013_7,2,4,wdeg,0.0
j3013_7,2,0,activity,1.0186956521739132
j3013_7,2,1,activity,1.0186956521739132
j3013_7,2,2,activity,1.0186956521739132
j3013_7,2,3,activity,1.0186956521739132
j3013_7,2,4,activity,1.0186956521739132
j3013_7,2,0,mo_dyn_hd_cacd,0.0
j3013_7,2,1,mo_dyn_hd_cacd,0.0
j3013_7,2,2,mo_dyn_hd_cacd,0.0
j3013_7,2,3,mo_dyn_hd_cacd,0.0
j3013_7,2,4,mo_dyn_hd_cacd,0.0
j3013_7,2,0,nsga2,0.010000000000000018
j3013_7,2,0,nsga3,0.010000000000000018
j3013_7,2,1,nsga2,0.010000000000000018
j3013_7,2,1,nsga3,0.010000000000000018
j3013_7,2,2,nsga2,0.010000000000000018
j3013_7,2,2,nsga3,0.010000000000000018
j3013_7,2,3,nsga2,0.010000000000000018
j3013_7,2,3,nsga3,0.010000000000000018
j3013_7,2,4,nsga2,0.010000000000000018
j3013_7,2,4,nsga3,0.010000000000000018
j3013_7,2,0,dom,1.040769230769231
j3013_7,2,1,dom,1.040769230769231
j3013_7,2,2,dom,1.040769230769231
j3013_7,2,3,dom,1.040769230769231
j3013_7,2,4,dom,1.040769230769231
j3013_7,2,0,wdeg,0.0
j3013_7,2,1,wdeg,0.0
j3013_7,2,2,wdeg,0.0
j3013_7,2,3,wdeg,0.0
j3013_7,2,4,wdeg,0.0
j3013_7,2,0,activity,1.0186956521739132
j3013_7,2,1,activity,1.0186956521739132
j3013_7,2,2,activity,1.0186956521739132
j3013_7,2,3,activity,1.0186956521739132
j3013_7,2,4,activity,1.0186956521739132
j3013_7,2,0,mo_dyn_hd_cacd,0.0
j3013_7,2,1,mo_dyn_hd_cacd,0.0
j3013_7,2,2,mo_dyn_hd_cacd,0.0
j3013_7,2,3,mo_dyn_hd_cacd,0.0
j3013_7,2,4,mo_dyn_hd_cacd,0.0
j3013_7,2,0,nsga2,0.010000000000000018
j3013_7,2,0,nsga3,0.010000000000000018
j3013_7,2,1,nsga2,0.010000000000000018
j3013_7,2,1,nsga3,0.010000000000000018
j3013_7,2,2,nsga2,0.010000000000000018
j3013_7,2,2,nsga3,0.010000000000000018
j3013_7,2,3,nsga2,0.010000000000000018
j3013_7,2,3,nsga3,0.010000000000000018
j3013_7,2,4,nsga2,0.010000000000000018
j3013_7,2,4,nsga3,0.010000000000000018
j3013_7,3,0,dom,1.040769230769231
j3013_7,3,1,dom,1.040769230769231
j3013_7,3,2,dom,1.040769230769231
j3013_7,3,3,dom,1.040769230769231
j3013_7,3,4,dom,1.040769230769231
j3013_7,3,0,wdeg,0.0
j3013_7,3,1,wdeg,0.0
j3013_7,3,2,wdeg,0.0
j3013_7,3,3,wdeg,0.0
j3013_7,3,4,wdeg,0.0
j3013_7,3,0,activity,1.0186956521739132
j3013_7,3,1,activity,1.0186956521739132
j3013_7,3,2,activity,1.0186956521739132
j3013_7,3,3,activity,1.0186956521739132
j3013_7,3,4,activity,1.0186956521739132
j3013_7,3,0,mo_dyn_hd_cacd,0.0
j3013_7,3,1,mo_dyn_hd_cacd,0.0
j3013_7,3,2,mo_dyn_hd_cacd,0.0
j3013_7,3,3,mo_dyn_hd_cacd,0.0
j3013_7,3,4,mo_dyn_hd_cacd,0.0
j3013_7,3,0,nsga2,0.010000000000000018
j3013_7,3,0,nsga3,0.010000000000000018
j3013_7,3,1,nsga2,0.010000000000000018
j3013_7,3,1,nsga3,0.010000000000000018
j3013_7,3,2,nsga2,0.010000000000000018
j3013_7,3,2,nsga3,0.010000000000000018
j3013_7,3,3,nsga2,0.010000000000000018
j3013_7,3,3,nsga3,0.010000000000000018
j3013_7,3,4,nsga2,0.010000000000000018
j3013_7,3,4,nsga3,0.010000000000000018
j3013_7,3,0,dom,1.040769230769231
j3013_7,3,1,dom,1.040769230769231
j3013_7,3,2,dom,1.040769230769231
j3013_7,3,3,dom,1.040769230769231
j3013_7,3,4,dom,1.040769230769231
j3013_7,3,0,wdeg,0.0
j3013_7,3,1,wdeg,0.0
j3013_7,3,2,wdeg,0.0
j3013_7,3,3,wdeg,0.0
j3013_7,3,4,wdeg,0.0
j3013_7,3,0,activity,1.0186956521739132
j3013_7,3,1,activity,1.0186956521739132
j3013_7,3,2,activity,1.0186956521739132
j3013_7,3,3,activity,1.0186956521739132
j3013_7,3,4,activity,1.0186956521739132
j3013_7,3,0,mo_dyn_hd_cacd,0.0
j3013_7,3,1,mo_dyn_hd_cacd,0.0
j3013_7,3,2,mo_dyn_hd_cacd,0.0
j3013_7,3,3,mo_dyn_hd_cacd,0.0
j3013_7,3,4,mo_dyn_hd_cacd,0.0
j3013_7,3,0,nsga2,0.010000000000000018
j3013_7,3,0,nsga3,0.010000000000000018
j3013_7,3,1,nsga2,0.010000000000000018
j3013_7,3,1,nsga3,0.010000000000000018
j3013_7,3,2,nsga2,0.010000000000000018
j3013_7,3,2,nsga3,0.010000000000000018
j3013_7,3,3,nsga2,0.010000000000000018
j3013_7,3,3,nsga3,0.010000000000000018
j3013_7,3,4,nsga2,0.010000000000000018
j3013_7,3,4,nsga3,0.010000000000000018
j3013_7,4,0,dom,1.040769230769231
j3013_7,4,1,dom,1.040769230769231
j3013_7,4,2,dom,1.040769230769231
j3013_7,4,3,dom,1.040769230769231
j3013_7,4,4,dom,1.040769230769231
j3013_7,4,0,wdeg,0.0
j3013_7,4,1,wdeg,0.0
j3013_7,4,2,wdeg,0.0
j3013_7,4,3,wdeg,0.0
j3013_7,4,4,wdeg,0.0
j3013_7,4,0,activity,1.0186956521739132
j3013_7,4,1,activity,1.0186956521739132
j3013_7,4,2,activity,1.0186956521739132
j3013_7,4,3,activity,1.0186956521739132
j3013_7,4,4,activity,1.0186956521739132
j3013_7,4,0,mo_dyn_hd_cacd,0.0
j3013_7,4,1,mo_dyn_hd_cacd,0.0
j3013_7,4,2,mo_dyn_hd_cacd,0.0
j3013_7,4,3,mo_dyn_hd_cacd,0.0
j3013_7,4,4,mo_dyn_hd_cacd,0.0
j3013_7,4,0,nsga2,0.010000000000000018
j3013_7,4,0,nsga3,0.010000000000000018
j3013_7,4,1,nsga2,0.010000000000000018
j3013_7,4,1,nsga3,0.010000000000000018
j3013_7,4,2,nsga2,0.010000000000000018
j3013_7,4,2,nsga3,0.010000000000000018
j3013_7,4,3,nsga2,0.010000000000000018
j3013_7,4,3,nsga3,0.010000000000000018
j3013_7,4,4,nsga2,0.010000000000000018
j3013_7,4,4,nsga3,0.010000000000000018
j3013_7,4,0,dom,1.040769230769231
j3013_7,4,1,dom,1.040769230769231
j3013_7,4,2,dom,1.040769230769231
j3013_7,4,3,dom,1.040769230769231
j3013_7,4,4,dom,1.040769230769231
j3013_7,4,0,wdeg,0.0
j3013_7,4,1,wdeg,0.0
j3013_7,4,2,wdeg,0.0
j3013_7,4,3,wdeg,0.0
j3013_7,4,4,wdeg,0.0
j3013_7,4,0,activity,1.0186956521739132
j3013_7,4,1,activity,1.0186956521739132
j3013_7,4,2,activity,1.0186956521739132
j3013_7,4,3,activity,1.0186956521739132
j3013_7,4,4,activity,1.0186956521739132
j3013_7,4,0,mo_dyn_hd_cacd,0.0
j3013_7,4,1,mo_dyn_hd_cacd,0.0
j3013_7,4,2,mo_dyn_hd_cacd,0.0
j3013_7,4,3,mo_dyn_hd_cacd,0.0
j3013_7,4,4,mo_dyn_hd_cacd,0.0
j3013_7,4,0,nsga2,0.010000000000000018
j3013_7,4,0,nsga3,0.010000000000000018
j3013_7,4,1,nsga2,0.010000000000000018
j3013_7,4,1,nsga3,0.010000000000000018
j3013_7,4,2,nsga2,0.010000000000000018
j3013_7,4,2,nsga3,0.010000000000000018
j3013_7,4,3,nsga2,0.010000000000000018
j3013_7,4,3,nsga3,0.010000000000000018
j3013_7,4,4,nsga2,0.010000000000000018
j3013_7,4,4,nsga3,0.010000000000000018
j3013_8,0,0,dom,1.2100000000000002
j3013_8,0,1,dom,1.2100000000000002
j3013_8,0,2,dom,1.2100000000000002
j3013_8,0,3,dom,1.2100000000000002
j3013_8,0,4,dom,1.2100000000000002
j3013_8,0,0,wdeg,0.010000000000000018
j3013_8,0,1,wdeg,0.010000000000000018
j3013_8,0,2,wdeg,0.010000000000000018
j3013_8,0,3,wdeg,0.010000000000000018
j3013_8,0,4,wdeg,0.010000000000000018
j3013_8,0,0,activity,0.11058479532163756
j3013_8,0,1,activity,0.11058479532163756
j3013_8,0,2,activity,0.11058479532163756
j3013_8,0,3,activity,0.11058479532163756
j3013_8,0,4,activity,0.11058479532163756
j3013_8,0,0,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,0,1,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,0,2,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,0,3,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,0,4,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,0,0,nsga2,0.09216374269005852
j3013_8,0,0,nsga3,0.09216374269005852
j3013_8,0,1,nsga2,0.09216374269005852
j3013_8,0,1,nsga3,0.09216374269005852
j3013_8,0,2,nsga2,0.09216374269005852
j3013_8,0,2,nsga3,0.09216374269005852
j3013_8,0,3,nsga2,0.09216374269005852
j3013_8,0,3,nsga3,0.09216374269005852
j3013_8,0,4,nsga2,0.09216374269005852
j3013_8,0,4,nsga3,0.09216374269005852
j3013_8,0,0,dom,1.2100000000000002
j3013_8,0,1,dom,1.2100000000000002
j3013_8,0,2,dom,1.2100000000000002
j3013_8,0,3,dom,1.2100000000000002
j3013_8,0,4,dom,1.2100000000000002
j3013_8,0,0,wdeg,0.010000000000000018
j3013_8,0,1,wdeg,0.010000000000000018
j3013_8,0,2,wdeg,0.010000000000000018
j3013_8,0,3,wdeg,0.010000000000000018
j3013_8,0,4,wdeg,0.010000000000000018
j3013_8,0,0,activity,0.11058479532163756
j3013_8,0,1,activity,0.11058479532163756
j3013_8,0,2,activity,0.11058479532163756
j3013_8,0,3,activity,0.11058479532163756
j3013_8,0,4,activity,0.11058479532163756
j3013_8,0,0,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,0,1,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,0,2,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,0,3,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,0,4,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,0,0,nsga2,0.09216374269005852
j3013_8,0,0,nsga3,0.09216374269005852
j3013_8,0,1,nsga2,0.09216374269005852
j3013_8,0,1,nsga3,0.09216374269005852
j3013_8,0,2,nsga2,0.09216374269005852
j3013_8,0,2,nsga3,0.09216374269005852
j3013_8,0,3,nsga2,0.09216374269005852
j3013_8,0,3,nsga3,0.09216374269005852
j3013_8,0,4,nsga2,0.09216374269005852
j3013_8,0,4,nsga3,0.09216374269005852
j3013_8,1,0,dom,1.2100000000000002
j3013_8,1,1,dom,1.2100000000000002
j3013_8,1,2,dom,1.2100000000000002
j3013_8,1,3,dom,1.2100000000000002
j3013_8,1,4,dom,1.2100000000000002
j3013_8,1,0,wdeg,0.010000000000000018
j3013_8,1,1,wdeg,0.010000000000000018
j3013_8,1,2,wdeg,0.010000000000000018
j3013_8,1,3,wdeg,0.010000000000000018
j3013_8,1,4,wdeg,0.010000000000000018
j3013_8,1,0,activity,0.11058479532163756
j3013_8,1,1,activity,0.11058479532163756
j3013_8,1,2,activity,0.11058479532163756
j3013_8,1,3,activity,0.11058479532163756
j3013_8,1,4,activity,0.11058479532163756
j3013_8,1,0,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,1,1,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,1,2,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,1,3,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,1,4,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,1,0,nsga2,0.09216374269005852
j3013_8,1,0,nsga3,0.09216374269005852
j3013_8,1,1,nsga2,0.09216374269005852
j3013_8,1,1,nsga3,0.09216374269005852
j3013_8,1,2,nsga2,0.09216374269005852
j3013_8,1,2,nsga3,0.09216374269005852
j3013_8,1,3,nsga2,0.09216374269005852
j3013_8,1,3,nsga3,0.09216374269005852
j3013_8,1,4,nsga2,0.09216374269005852
j3013_8,1,4,nsga3,0.09216374269005852
j3013_8,1,0,dom,1.2100000000000002
j3013_8,1,1,dom,1.2100000000000002
j3013_8,1,2,dom,1.2100000000000002
j3013_8,1,3,dom,1.2100000000000002
j3013_8,1,4,dom,1.2100000000000002
j3013_8,1,0,wdeg,0.010000000000000018
j3013_8,1,1,wdeg,0.010000000000000018
j3013_8,1,2,wdeg,0.010000000000000018
j3013_8,1,3,wdeg,0.010000000000000018
j3013_8,1,4,wdeg,0.010000000000000018
j3013_8,1,0,activity,0.11058479532163756
j3013_8,1,1,activity,0.11058479532163756
j3013_8,1,2,activity,0.11058479532163756
j3013_8,1,3,activity,0.11058479532163756
j3013_8,1,4,activity,0.11058479532163756
j3013_8,1,0,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,1,1,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,1,2,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,1,3,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,1,4,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,1,0,nsga2,0.09216374269005852
j3013_8,1,0,nsga3,0.09216374269005852
j3013_8,1,1,nsga2,0.09216374269005852
j3013_8,1,1,nsga3,0.09216374269005852
j3013_8,1,2,nsga2,0.09216374269005852
j3013_8,1,2,nsga3,0.09216374269005852
j3013_8,1,3,nsga2,0.09216374269005852
j3013_8,1,3,nsga3,0.09216374269005852
j3013_8,1,4,nsga2,0.09216374269005852
j3013_8,1,4,nsga3,0.09216374269005852
j3013_8,2,0,dom,1.2100000000000002
j3013_8,2,1,dom,1.2100000000000002
j3013_8,2,2,dom,1.2100000000000002
j3013_8,2,3,dom,1.2100000000000002
j3013_8,2,4,dom,1.2100000000000002
j3013_8,2,0,wdeg,0.010000000000000018
j3013_8,2,1,wdeg,0.010000000000000018
j3013_8,2,2,wdeg,0.010000000000000018
j3013_8,2,3,wdeg,0.010000000000000018
j3013_8,2,4,wdeg,0.010000000000000018
j3013_8,2,0,activity,0.11058479532163756
j3013_8,2,1,activity,0.11058479532163756
j3013_8,2,2,activity,0.11058479532163756
j3013_8,2,3,activity,0.11058479532163756
j3013_8,2,4,activity,0.11058479532163756
j3013_8,2,0,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,2,1,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,2,2,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,2,3,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,2,4,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,2,0,nsga2,0.09216374269005852
j3013_8,2,0,nsga3,0.09216374269005852
j3013_8,2,1,nsga2,0.09216374269005852
j3013_8,2,1,nsga3,0.09216374269005852
j3013_8,2,2,nsga2,0.09216374269005852
j3013_8,2,2,nsga3,0.09216374269005852
j3013_8,2,3,nsga2,0.09216374269005852
j3013_8,2,3,nsga3,0.09216374269005852
j3013_8,2,4,nsga2,0.09216374269005852
j3013_8,2,4,nsga3,0.09216374269005852
j3013_8,2,0,dom,1.2100000000000002
j3013_8,2,1,dom,1.2100000000000002
j3013_8,2,2,dom,1.2100000000000002
j3013_8,2,3,dom,1.2100000000000002
j3013_8,2,4,dom,1.2100000000000002
j3013_8,2,0,wdeg,0.010000000000000018
j3013_8,2,1,wdeg,0.010000000000000018
j3013_8,2,2,wdeg,0.010000000000000018
j3013_8,2,3,wdeg,0.010000000000000018
j3013_8,2,4,wdeg,0.010000000000000018
j3013_8,2,0,activity,0.11058479532163756
j3013_8,2,1,activity,0.11058479532163756
j3013_8,2,2,activity,0.11058479532163756
j3013_8,2,3,activity,0.11058479532163756
j3013_8,2,4,activity,0.11058479532163756
j3013_8,2,0,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,2,1,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,2,2,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,2,3,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,2,4,mo_dyn_hd_cacd,0.010000000000000018
j3013_8,2,0,nsga2,0.09216374269005852
j3013_8,2,0,nsga3,0.09216374269005852
j3013_8,2,1,nsga2,0.09216374269005852
j3013_8,2,1,nsga3,0.09216374269005852
j3013_8,2,2,nsga2,0.09216374269005852
j3013_8,2,2,nsga3,0.09216374269005852
j3013_8,2,3,nsga2,0.09216374269005852
j3013_8,2,3,nsga3,0.09216374269005852
j3013_8,2,4,nsga2,0.09216374269005852
j3013_8,2,4,nsga3,0.09216374269005852
j3013_8,3,0,dom,0.9561538461538462
j3013_8,3,1,dom,0.9561538461538462
j3013_8,3,2,dom,0.9561538461538462
j3013_8,3,3,dom,0.9561538461538462
j3013_8,3,4,dom,0.9561538461538462
j3013_8,3,0,wdeg,0.040769230769230815
j3013_8,3,1,wdeg,0.040769230769230815
j3013_8,3,2,wdeg,0.040769230769230815
j3013_8,3,3,wdeg,0.040769230769230815
j3013_8,3,4,wdeg,0.040769230769230815
j3013_8,3,0,activity,0.9846987951807231
j3013_8,3,1,activity,0.9846987951807231
j3013_8,3,2,activity,0.9846987951807231
j3013_8,3,3,activity,0.9846987951807231
j3013_8,3,4,activity,0.9846987951807231
j3013_8,3,0,mo_dyn_hd_cacd,0.040769230769230815
j3013_8,3,1,mo_dyn_hd_cacd,0.040769230769230815
j3013_8,3,2,mo_dyn_hd_cacd,0.040769230769230815
j3013_8,3,3,mo_dyn_hd_cacd,0.040769230769230815
j3013_8,3,4,mo_dyn_hd_cacd,0.040769230769230815
j3013_8,3,0,nsga2,0.040923694779116504
j3013_8,3,0,nsga3,0.040923694779116504
j3013_8,3,1,nsga2,0.040923694779116504
j3013_8,3,1,nsga3,0.040923694779116504
j3013_8,3,2,nsga2,0.040923694779116504
j3013_8,3,2,nsga3,0.040923694779116504
j3013_8,3,3,nsga2,0.040923694779116504
j3013_8,3,3,nsga3,0.040923694779116504
j3013_8,3,4,nsga2,0.040923694779116504
j3013_8,3,4,nsga3,0.040923694779116504
j3013_8,3,0,dom,0.9561538461538462
j3013_8,3,1,dom,0.9561538461538462
j3013_8,3,2,dom,0.9561538461538462
j3013_8,3,3,dom,0.9561538461538462
j3013_8,3,4,dom,0.9561538461538462
j3013_8,3,0,wdeg,0.040769230769230815
j3013_8,3,1,wdeg,0.040769230769230815
j3013_8,3,2,wdeg,0.040769230769230815
j3013_8,3,3,wdeg,0.040769230769230815
j3013_8,3,4,wdeg,0.040769230769230815
j3013_8,3,0,activity,0.865390793945011
j3013_8,3,1,activity,0.865390793945011
j3013_8,3,2,activity,0.865390793945011
j3013_8,3,3,activity,0.865390793945011
j3013_8,3,4,activity,0.865390793945011
j3013_8,3,0,mo_dyn_hd_cacd,0.040769230769230815
j3013_8,3,1,mo_dyn_hd_cacd,0.040769230769230815
j3013_8,3,2,mo_dyn_hd_cacd,0.040769230769230815
j3013_8,3,3,mo_dyn_hd_cacd,0.040769230769230815
j3013_8,3,4,mo_dyn_hd_cacd,0.040769230769230815
j3013_8,3,0,nsga2,0.040923694779116504
j3013_8,3,0,nsga3,0.040923694779116504
j3013_8,3,1,nsga2,0.040923694779116504
j3013_8,3,1,nsga3,0.040923694779116504
j3013_8,3,2,nsga2,0.040923694779116504
j3013_8,3,2,nsga3,0.040923694779116504
j3013_8,3,3,nsga2,0.040923694779116504
j3013_8,3,3,nsga3,0.040923694779116504
j3013_8,3,4,nsga2,0.040923694779116504
j3013_8,3,4,nsga3,0.040923694779116504
j3013_8,4,0,dom,1.2100000000000002
j3013_8,4,1,dom,1.2100000000000002
j3013_8,4,2,dom,1.2100000000000002
j3013_8,4,3,dom,1.2100000000000002
j3013_8,4,4,dom,1.2100000000000002
j3013_8,4,0,wdeg,0.02897106109324762
j3013_8,4,1,wdeg,0.02897106109324762
j3013_8,4,2,wdeg,0.02897106109324762
j3013_8,4,3,wdeg,0.02897106109324762
